work_year,experience_level,salary_in_usd,company_size,main_job_title_category,Country,Continent,country_code
2022,SE,203500,M,Data Engineer,United States,North America,USA
2022,SE,152000,M,Data Engineer,United States,North America,USA
2022,SE,250000,M,Data Engineer,United States,North America,USA
2022,SE,63000,M,Data Engineer,United States,North America,USA
2022,SE,186000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,148800,M,Machine Learning Engineer,United States,North America,USA
2022,SE,95386,L,Machine Learning Engineer,India,Asia,IND
2022,MI,128058,L,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,EN,82000,L,Data Scientist,United States,North America,USA
2022,MI,173000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,203500,M,Data Scientist,United States,North America,USA
2022,SE,152000,M,Data Scientist,United States,North America,USA
2022,SE,186000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,148800,M,Machine Learning Engineer,United States,North America,USA
2022,EN,6270,L,Data Analyst,Brazil,South America,BRA
2022,MI,158000,M,Data Engineer,United States,North America,USA
2022,MI,134000,M,Data Engineer,United States,North America,USA
2022,SE,170000,M,Data Scientist,United States,North America,USA
2022,SE,120000,M,Data Scientist,United States,North America,USA
2022,EX,200000,M,Data Engineer,United States,North America,USA
2022,EX,150000,M,Data Engineer,United States,North America,USA
2022,SE,216200,M,Data Analyst,United States,North America,USA
2022,SE,144100,M,Data Analyst,United States,North America,USA
2022,MI,115573,M,Data Scientist,Netherlands,Europe,NLD
2022,MI,89306,M,Data Scientist,Netherlands,Europe,NLD
2022,SE,250000,M,Data Engineer,United States,North America,USA
2022,SE,63000,M,Data Engineer,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,85000,M,Data Engineer,United States,North America,USA
2022,SE,135000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,85000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,206000,M,Data Engineer,United States,North America,USA
2022,SE,175100,M,Data Engineer,United States,North America,USA
2022,SE,189650,M,Machine Learning Engineer,United States,North America,USA
2022,SE,164996,M,Machine Learning Engineer,United States,North America,USA
2022,SE,149040,M,Data Architect,United States,North America,USA
2022,SE,113900,M,Data Architect,United States,North America,USA
2022,SE,154000,M,Data Engineer,United States,North America,USA
2022,SE,126000,M,Data Engineer,United States,North America,USA
2022,SE,200000,L,Machine Learning Engineer,United States,North America,USA
2022,SE,150000,L,Machine Learning Engineer,United States,North America,USA
2022,SE,195700,M,Data Engineer,United States,North America,USA
2022,SE,130500,M,Data Engineer,United States,North America,USA
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,MI,98506,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,73880,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,117000,M,Data Analyst,United States,North America,USA
2022,SE,99450,M,Data Analyst,United States,North America,USA
2022,SE,200000,M,Data Engineer,Puerto Rico,North America,PRI
2022,SE,135000,M,Data Engineer,Puerto Rico,North America,PRI
2022,SE,193900,M,Machine Learning Engineer,United States,North America,USA
2022,SE,129300,M,Machine Learning Engineer,United States,North America,USA
2022,EN,55410,S,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,SE,86193,M,Data Analyst,United Kingdom,Europe,GBR
2022,SE,61566,M,Data Analyst,United Kingdom,Europe,GBR
2022,SE,175000,M,Data Analyst,United States,North America,USA
2022,SE,130000,M,Data Analyst,United States,North America,USA
2022,SE,188100,M,Data Engineer,United States,North America,USA
2022,SE,139860,M,Data Engineer,United States,North America,USA
2022,SE,248700,M,Machine Learning Engineer,United States,North America,USA
2022,SE,167100,M,Machine Learning Engineer,United States,North America,USA
2022,MI,5723,S,Data Analyst,India,Asia,IND
2022,SE,123400,M,Data Scientist,United States,North America,USA
2022,SE,88100,M,Data Scientist,United States,North America,USA
2022,MI,50432,S,Data Analyst,Germany,Europe,DEU
2022,SE,245000,M,Data Scientist,United States,North America,USA
2022,SE,205000,M,Data Scientist,United States,North America,USA
2022,SE,141300,M,Data Engineer,United States,North America,USA
2022,SE,102100,M,Data Engineer,United States,North America,USA
2022,SE,141300,M,Data Architect,United States,North America,USA
2022,SE,102100,M,Data Architect,United States,North America,USA
2022,EN,50000,L,Data Analyst,Argentina,South America,ARG
2022,EN,84053,L,Data Scientist,Belgium,Europe,BEL
2022,MI,61566,S,Data Scientist,United Kingdom,Europe,GBR
2022,SE,250000,M,Data Architect,United States,North America,USA
2022,SE,63000,M,Data Architect,United States,North America,USA
2022,SE,189500,L,Data Engineer,United States,North America,USA
2022,SE,140100,L,Data Engineer,United States,North America,USA
2022,SE,177600,L,Data Engineer,United States,North America,USA
2022,SE,131300,L,Data Engineer,United States,North America,USA
2022,MI,24000,M,Data Engineer,United States,North America,USA
2022,MI,24000,M,Data Engineer,United States,North America,USA
2022,SE,250000,M,Data Engineer,United States,North America,USA
2022,SE,63000,M,Data Engineer,United States,North America,USA
2022,SE,202900,L,Machine Learning Engineer,United States,North America,USA
2022,SE,131300,L,Machine Learning Engineer,United States,North America,USA
2022,SE,145000,M,Data Engineer,United States,North America,USA
2022,SE,115000,M,Data Engineer,United States,North America,USA
2022,EN,115000,L,Machine Learning Engineer,United States,North America,USA
2022,MI,193900,M,Machine Learning Engineer,United States,North America,USA
2022,MI,129300,M,Machine Learning Engineer,United States,North America,USA
2022,SE,180000,L,Data Scientist,United States,North America,USA
2022,SE,140000,L,Data Scientist,United States,North America,USA
2022,MI,216200,M,Data Analyst,United States,North America,USA
2022,MI,144100,M,Data Analyst,United States,North America,USA
2022,SE,216000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,144000,M,Machine Learning Engineer,United States,North America,USA
2022,EN,150000,L,Data Analyst,United States,North America,USA
2021,EN,12171,M,Machine Learning Engineer,India,Asia,IND
2022,MI,53416,L,Data Scientist,India,Asia,IND
2022,EN,50000,M,Data Scientist,Austria,Europe,AUT
2021,SE,250000,L,Data Architect,United States,North America,USA
2022,EX,84053,L,Data Scientist,Netherlands,Europe,NLD
2022,MI,131752,M,Data Scientist,United Kingdom,Europe,GBR
2022,SE,48000,S,Data Engineer,Argentina,South America,ARG
2022,EX,260500,M,Data Engineer,United States,North America,USA
2022,EX,175100,M,Data Engineer,United States,North America,USA
2022,SE,210000,M,Data Engineer,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,EN,55000,S,Data Analyst,United States,North America,USA
2022,MI,130000,M,Data Analyst,United States,North America,USA
2022,SE,77119,L,Machine Learning Engineer,France,Europe,FRA
2022,EN,52008,S,Data Scientist,Belgium,Europe,BEL
2022,SE,206699,M,Data Engineer,United States,North America,USA
2022,SE,99100,M,Data Engineer,United States,North America,USA
2022,MI,200000,M,Data Engineer,United States,North America,USA
2022,MI,54000,M,Data Engineer,United States,North America,USA
2022,SE,250000,M,Data Engineer,United States,North America,USA
2022,SE,63000,M,Data Engineer,United States,North America,USA
2022,SE,250000,M,Data Architect,United States,North America,USA
2022,SE,63000,M,Data Architect,United States,North America,USA
2022,SE,250000,M,Data Engineer,United States,North America,USA
2022,SE,63000,M,Data Engineer,United States,North America,USA
2022,EN,130000,L,Data Engineer,United States,North America,USA
2022,SE,100000,L,Data Engineer,United States,North America,USA
2022,SE,80000,L,Data Engineer,United States,North America,USA
2022,SE,160000,L,Data Scientist,United States,North America,USA
2022,SE,100000,L,Data Scientist,United States,North America,USA
2022,SE,221300,L,Data Engineer,United States,North America,USA
2022,SE,148700,L,Data Engineer,United States,North America,USA
2022,EN,30000,L,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,EN,28368,M,Data Analyst,France,Europe,FRA
2022,MI,91118,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,61566,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,60938,S,Data Scientist,Germany,Europe,DEU
2022,SE,249260,M,Data Engineer,United States,North America,USA
2022,SE,185400,M,Data Engineer,United States,North America,USA
2022,SE,170000,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,MI,80036,M,Data Scientist,United Kingdom,Europe,GBR
2022,SE,128875,M,Data Analyst,United States,North America,USA
2022,SE,93700,M,Data Analyst,United States,North America,USA
2022,SE,180000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,100000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,136260,M,Data Analyst,United States,North America,USA
2022,SE,109280,M,Data Analyst,United States,North America,USA
2022,SE,160000,L,Data Scientist,United States,North America,USA
2022,SE,92000,L,Data Scientist,United States,North America,USA
2022,SE,200000,M,Data Engineer,United States,North America,USA
2022,SE,160000,M,Data Engineer,United States,North America,USA
2022,MI,135446,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,104663,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,117000,M,Data Analyst,United States,North America,USA
2022,SE,99450,M,Data Analyst,United States,North America,USA
2022,EN,129000,L,Data Engineer,United States,North America,USA
2022,EN,86000,L,Data Engineer,United States,North America,USA
2020,EN,13493,L,Data Engineer,India,Asia,IND
2020,EN,13493,L,Data Engineer,India,Asia,IND
2022,SE,160000,L,Data Scientist,United States,North America,USA
2022,SE,119300,L,Data Scientist,United States,North America,USA
2022,SE,100000,L,Data Analyst,United States,North America,USA
2022,MI,25000,M,Data Scientist,Turkey,Asia,TUR
2022,MI,65257,M,Data Analyst,Singapore,Asia,SGP
2022,MI,200000,M,Data Scientist,United States,North America,USA
2022,EN,180000,L,Machine Learning Engineer,United States,North America,USA
2022,MI,153000,L,Data Scientist,United States,North America,USA
2022,SE,210000,M,Data Engineer,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,SE,150075,M,Data Analyst,United States,North America,USA
2022,SE,110925,M,Data Analyst,United States,North America,USA
2022,MI,22800,M,Machine Learning Engineer,Egypt,Africa,EGY
2022,SE,160000,L,Data Scientist,United States,North America,USA
2022,SE,92000,L,Data Scientist,United States,North America,USA
2022,SE,202900,L,Machine Learning Engineer,United States,North America,USA
2022,SE,131300,L,Machine Learning Engineer,United States,North America,USA
2020,EN,22809,M,Data Analyst,Portugal,Europe,PRT
2022,EN,15000,L,Data Analyst,Indonesia,Asia,IDN
2022,SE,175000,M,Data Engineer,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,133766,L,Data Engineer,Australia,Oceania,AUS
2022,EN,83000,L,Machine Learning Engineer,United States,North America,USA
2022,MI,92350,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,67723,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,186000,M,Data Scientist,United States,North America,USA
2022,SE,148800,M,Data Scientist,United States,North America,USA
2022,SE,112900,M,Data Analyst,United States,North America,USA
2022,SE,90320,M,Data Analyst,United States,North America,USA
2022,SE,240000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,160000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,300000,M,Data Engineer,United States,North America,USA
2022,SE,200000,M,Data Engineer,United States,North America,USA
2022,MI,65666,S,Data Engineer,Germany,Europe,DEU
2022,MI,200000,L,Data Scientist,India,Asia,IND
2022,MI,116976,M,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,MI,92350,M,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,MI,120000,M,Data Scientist,United States,North America,USA
2022,SE,112900,M,Data Analyst,United States,North America,USA
2022,SE,90320,M,Data Analyst,United States,North America,USA
2022,SE,145000,M,Data Engineer,United States,North America,USA
2022,SE,105400,M,Data Engineer,United States,North America,USA
2020,EN,49268,S,Data Scientist,Germany,Europe,DEU
2022,MI,110820,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,92350,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,215300,L,Data Scientist,United States,North America,USA
2022,SE,158200,L,Data Scientist,United States,North America,USA
2022,SE,209100,L,Data Engineer,United States,North America,USA
2022,SE,154600,L,Data Engineer,United States,North America,USA
2022,SE,115934,M,Data Analyst,United States,North America,USA
2022,SE,81666,M,Data Analyst,United States,North America,USA
2022,SE,175000,M,Data Engineer,United States,North America,USA
2022,SE,155000,M,Data Engineer,United States,North America,USA
2022,MI,84053,M,Machine Learning Engineer,France,Europe,FRA
2022,SE,164000,M,Data Analyst,United States,North America,USA
2022,SE,132000,M,Data Analyst,United States,North America,USA
2022,SE,170000,M,Data Scientist,United States,North America,USA
2022,SE,123000,M,Data Scientist,United States,North America,USA
2022,SE,189650,M,Machine Learning Engineer,United States,North America,USA
2022,SE,164996,M,Machine Learning Engineer,United States,North America,USA
2022,MI,52533,M,Data Engineer,Greece,Europe,GRC
2022,MI,52533,M,Data Engineer,Greece,Europe,GRC
2022,EX,115222,S,Data Engineer,Canada,North America,CAN
2022,SE,165400,M,Data Engineer,United States,North America,USA
2022,SE,132320,M,Data Engineer,United States,North America,USA
2022,SE,208775,M,Data Architect,United States,North America,USA
2022,SE,147800,M,Data Architect,United States,North America,USA
2022,SE,136994,M,Data Engineer,United States,North America,USA
2022,SE,101570,M,Data Engineer,United States,North America,USA
2022,SE,128875,M,Data Analyst,United States,North America,USA
2022,SE,93700,M,Data Analyst,United States,North America,USA
2022,EX,76309,L,Machine Learning Engineer,India,Asia,IND
2022,EN,35093,L,Machine Learning Engineer,United Kingdom,Europe,GBR
2022,SE,183600,L,Data Engineer,United States,North America,USA
2022,SE,100800,L,Data Engineer,United States,North America,USA
2022,MI,49253,M,Data Analyst,United Kingdom,Europe,GBR
2022,MI,36940,M,Data Analyst,United Kingdom,Europe,GBR
2022,MI,42026,M,Data Analyst,Spain,Europe,ESP
2022,MI,31520,M,Data Analyst,Spain,Europe,ESP
2022,MI,84053,M,Data Engineer,Spain,Europe,ESP
2022,MI,73546,M,Data Engineer,Spain,Europe,ESP
2022,MI,98506,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,86193,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,84053,M,Data Engineer,Greece,Europe,GRC
2022,MI,73546,M,Data Engineer,Greece,Europe,GRC
2022,SE,189650,M,Machine Learning Engineer,United States,North America,USA
2022,SE,164996,M,Machine Learning Engineer,United States,North America,USA
2022,MI,42026,M,Data Analyst,Greece,Europe,GRC
2022,MI,31520,M,Data Analyst,Greece,Europe,GRC
2022,MI,92350,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,73880,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,215300,L,Data Scientist,United States,North America,USA
2022,SE,140400,L,Data Scientist,United States,North America,USA
2022,MI,63040,M,Data Engineer,Spain,Europe,ESP
2022,MI,47280,M,Data Engineer,Spain,Europe,ESP
2022,SE,260000,M,Data Scientist,United States,North America,USA
2022,SE,180000,M,Data Scientist,United States,North America,USA
2022,MI,67723,M,Data Scientist,United Kingdom,Europe,GBR
2022,MI,43096,M,Data Scientist,United Kingdom,Europe,GBR
2022,MI,63040,M,Data Engineer,Greece,Europe,GRC
2022,MI,47280,M,Data Engineer,Greece,Europe,GRC
2022,MI,73880,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,55410,M,Data Engineer,United Kingdom,Europe,GBR
2021,MI,51064,L,Machine Learning Engineer,Italy,Europe,ITA
2022,SE,60000,L,Data Engineer,Argentina,South America,ARG
2022,MI,82900,M,Data Engineer,United States,North America,USA
2022,MI,63900,M,Data Engineer,United States,North America,USA
2022,MI,160000,L,Machine Learning Engineer,United States,North America,USA
2022,MI,112300,L,Machine Learning Engineer,United States,North America,USA
2022,MI,241000,M,Data Engineer,United States,North America,USA
2022,MI,159000,M,Data Engineer,United States,North America,USA
2022,SE,180000,M,Data Scientist,United States,North America,USA
2022,SE,80000,M,Data Scientist,United States,North America,USA
2022,MI,58000,S,Data Analyst,United States,North America,USA
2022,MI,58000,S,Data Analyst,United States,North America,USA
2022,SE,136000,M,Data Engineer,United States,North America,USA
2022,SE,108800,M,Data Engineer,United States,North America,USA
2022,EX,242000,M,Data Engineer,United States,North America,USA
2022,EX,200000,M,Data Engineer,United States,North America,USA
2022,MI,61566,M,Data Scientist,United Kingdom,Europe,GBR
2022,MI,36940,M,Data Scientist,United Kingdom,Europe,GBR
2022,MI,73880,M,Data Engineer,United Kingdom,Europe,GBR
2022,MI,49253,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,165220,M,Data Scientist,United States,North America,USA
2022,SE,120160,M,Data Scientist,United States,North America,USA
2022,SE,124190,M,Data Analyst,United States,North America,USA
2022,SE,90320,M,Data Analyst,United States,North America,USA
2022,SE,181940,M,Data Engineer,United States,North America,USA
2022,SE,132320,M,Data Engineer,United States,North America,USA
2022,SE,220110,M,Data Engineer,United States,North America,USA
2022,SE,160080,M,Data Engineer,United States,North America,USA
2022,SE,180000,L,Data Scientist,United States,North America,USA
2022,SE,120000,L,Data Scientist,United States,North America,USA
2022,MI,126500,M,Data Analyst,United States,North America,USA
2022,MI,106260,M,Data Analyst,United States,North America,USA
2022,SE,116000,M,Data Analyst,United States,North America,USA
2022,SE,99000,M,Data Analyst,United States,North America,USA
2022,SE,155000,M,Data Analyst,United States,North America,USA
2022,SE,120600,M,Data Analyst,United States,North America,USA
2022,MI,130000,M,Data Scientist,United States,North America,USA
2022,MI,90000,M,Data Scientist,United States,North America,USA
2022,MI,170000,M,Data Engineer,United States,North America,USA
2022,MI,150000,M,Data Engineer,United States,North America,USA
2022,SE,102100,M,Data Analyst,United States,North America,USA
2022,SE,84900,M,Data Analyst,United States,North America,USA
2022,SE,136620,M,Data Scientist,United States,North America,USA
2022,SE,99360,M,Data Scientist,United States,North America,USA
2022,SE,110820,M,Data Scientist,United Kingdom,Europe,GBR
2022,SE,98506,M,Data Scientist,United Kingdom,Europe,GBR
2022,SE,146000,M,Data Scientist,United States,North America,USA
2022,SE,123000,M,Data Scientist,United States,North America,USA
2022,EN,49253,M,Data Engineer,United Kingdom,Europe,GBR
2022,EN,43096,M,Data Engineer,United Kingdom,Europe,GBR
2022,EX,130000,M,Data Analyst,United States,North America,USA
2022,EX,110000,M,Data Analyst,United States,North America,USA
2022,SE,170000,M,Data Analyst,United States,North America,USA
2022,SE,135000,M,Data Analyst,United States,North America,USA
2022,SE,161342,M,Data Engineer,United States,North America,USA
2022,SE,137141,M,Data Engineer,United States,North America,USA
2022,SE,167000,M,Data Scientist,United States,North America,USA
2022,SE,123000,M,Data Scientist,United States,North America,USA
2022,SE,73880,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,61566,M,Data Engineer,United Kingdom,Europe,GBR
2022,SE,211500,M,Data Scientist,United States,North America,USA
2022,SE,138600,M,Data Scientist,United States,North America,USA
2022,SE,192400,M,Data Architect,Canada,North America,CAN
2022,SE,90700,M,Data Architect,Canada,North America,CAN
2022,SE,130000,M,Data Analyst,Canada,North America,CAN
2022,SE,61300,M,Data Analyst,Canada,North America,CAN
2022,SE,130000,M,Data Analyst,Canada,North America,CAN
2022,SE,61300,M,Data Analyst,Canada,North America,CAN
2022,SE,160000,L,Data Engineer,United States,North America,USA
2022,SE,113000,L,Data Engineer,United States,North America,USA
2022,SE,150000,M,Data Scientist,United States,North America,USA
2022,SE,95550,M,Data Scientist,United States,North America,USA
2022,MI,167000,M,Data Analyst,United States,North America,USA
2022,MI,115500,M,Data Analyst,United States,North America,USA
2022,SE,112900,M,Data Analyst,United States,North America,USA
2022,SE,90320,M,Data Analyst,United States,North America,USA
2022,SE,112900,M,Data Analyst,United States,North America,USA
2022,SE,90320,M,Data Analyst,United States,North America,USA
2022,SE,165400,M,Data Engineer,United States,North America,USA
2022,SE,132320,M,Data Engineer,United States,North America,USA
2022,SE,243900,M,Data Engineer,United States,North America,USA
2022,SE,156600,M,Data Engineer,United States,North America,USA
2022,SE,136600,M,Data Analyst,United States,North America,USA
2022,SE,109280,M,Data Analyst,United States,North America,USA
2022,SE,128875,M,Data Engineer,United States,North America,USA
2022,SE,93700,M,Data Engineer,United States,North America,USA
2022,EX,224000,M,Data Engineer,United States,North America,USA
2022,EX,167875,M,Data Engineer,United States,North America,USA
2022,EX,175000,M,Data Engineer,United States,North America,USA
2022,EX,135000,M,Data Engineer,United States,North America,USA
2022,SE,209100,L,Data Engineer,United States,North America,USA
2022,SE,154600,L,Data Engineer,United States,North America,USA
2022,SE,180000,M,Data Engineer,United States,North America,USA
2022,SE,160000,M,Data Engineer,United States,North America,USA
2022,SE,205300,L,Data Scientist,United States,North America,USA
2022,SE,140400,L,Data Scientist,United States,North America,USA
2022,SE,176000,M,Data Scientist,United States,North America,USA
2022,SE,144000,M,Data Scientist,United States,North America,USA
2022,SE,200100,M,Data Engineer,United States,North America,USA
2022,SE,160000,M,Data Engineer,United States,North America,USA
2022,SE,70500,M,Data Engineer,United States,North America,USA
2022,SE,54000,M,Data Engineer,United States,North America,USA
2022,SE,205300,M,Data Scientist,United States,North America,USA
2022,SE,140400,M,Data Scientist,United States,North America,USA
2022,SE,205300,M,Data Engineer,United States,North America,USA
2022,SE,184700,M,Data Engineer,United States,North America,USA
2022,SE,175100,M,Data Engineer,United States,North America,USA
2022,SE,140250,M,Data Engineer,United States,North America,USA
2022,SE,116150,M,Data Analyst,United States,North America,USA
2022,SE,99050,M,Data Analyst,United States,North America,USA
2022,SE,145000,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,112900,M,Data Analyst,United States,North America,USA
2022,SE,90320,M,Data Analyst,United States,North America,USA
2022,MI,85000,M,Data Analyst,Canada,North America,CAN
2022,MI,75000,M,Data Analyst,Canada,North America,CAN
2022,SE,214000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,192600,M,Machine Learning Engineer,United States,North America,USA
2022,SE,266400,M,Data Architect,United States,North America,USA
2022,SE,213120,M,Data Architect,United States,North America,USA
2022,SE,155000,M,Data Engineer,United States,North America,USA
2022,SE,115000,M,Data Engineer,United States,North America,USA
2022,MI,141300,M,Data Scientist,United States,North America,USA
2022,MI,102100,M,Data Scientist,United States,North America,USA
2022,SE,115934,M,Data Analyst,United States,North America,USA
2022,SE,81666,M,Data Analyst,United States,North America,USA
2022,MI,206699,M,Data Engineer,United States,North America,USA
2022,MI,99100,M,Data Engineer,United States,North America,USA
2022,SE,130000,M,Data Engineer,United States,North America,USA
2022,SE,110500,M,Data Engineer,United States,North America,USA
2022,MI,61566,M,Data Analyst,United Kingdom,Europe,GBR
2022,MI,43096,M,Data Analyst,United Kingdom,Europe,GBR
2022,SE,80000,M,Data Analyst,United States,North America,USA
2022,SE,60000,M,Data Analyst,United States,North America,USA
2022,SE,192564,M,Data Architect,United States,North America,USA
2022,SE,144854,M,Data Architect,United States,North America,USA
2022,SE,230000,M,Data Scientist,United States,North America,USA
2022,SE,150000,M,Data Scientist,United States,North America,USA
2022,SE,150260,M,Data Engineer,United States,North America,USA
2022,SE,109280,M,Data Engineer,United States,North America,USA
2022,SE,170000,M,Data Analyst,United States,North America,USA
2022,SE,150000,M,Data Analyst,United States,North America,USA
2022,MI,160000,M,Data Scientist,United States,North America,USA
2022,MI,130000,M,Data Scientist,United States,North America,USA
2022,EN,67000,M,Data Analyst,Canada,North America,CAN
2022,EN,52000,M,Data Analyst,Canada,North America,CAN
2022,SE,154000,M,Data Engineer,United States,North America,USA
2022,SE,126000,M,Data Engineer,United States,North America,USA
2022,SE,129000,M,Data Analyst,United States,North America,USA
2022,SE,99000,M,Data Analyst,United States,North America,USA
2022,SE,210000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,210000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,210000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,SE,69000,M,Data Analyst,United States,North America,USA
2022,SE,210000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,SE,150075,M,Data Analyst,United States,North America,USA
2022,SE,110925,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,SE,25000,M,Data Engineer,United States,North America,USA
2022,SE,126500,M,Data Analyst,United States,North America,USA
2022,SE,106260,M,Data Analyst,United States,North America,USA
2022,SE,220110,M,Data Engineer,United States,North America,USA
2022,SE,160080,M,Data Engineer,United States,North America,USA
2022,SE,105000,M,Data Analyst,United States,North America,USA
2022,SE,100000,M,Data Analyst,United States,North America,USA
2022,SE,170000,M,Data Analyst,United States,North America,USA
2022,SE,135000,M,Data Analyst,United States,North America,USA
2022,SE,230000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,MI,135000,M,Data Analyst,United States,North America,USA
2022,MI,50000,M,Data Analyst,United States,North America,USA
2022,SE,220000,M,Data Scientist,United States,North America,USA
2022,SE,140000,M,Data Scientist,United States,North America,USA
2022,MI,172386,M,Data Scientist,United Kingdom,Europe,GBR
2022,MI,86193,M,Data Scientist,United Kingdom,Europe,GBR
2022,SE,220000,M,Machine Learning Engineer,United States,North America,USA
2022,SE,120000,M,Machine Learning Engineer,United States,North America,USA
2022,MI,200000,M,Data Scientist,United States,North America,USA
2022,MI,120000,M,Data Scientist,United States,North America,USA
2022,SE,120000,S,Machine Learning Engineer,United Arab Emirates,Asia,ARE
2022,SE,65000,S,Machine Learning Engineer,United Arab Emirates,Asia,ARE
2022,EX,324000,M,Data Engineer,United States,North America,USA
2022,EX,216000,M,Data Engineer,United States,North America,USA
2022,SE,210000,M,Data Engineer,United States,North America,USA
2022,SE,100000,M,Data Engineer,United States,North America,USA
2022,SE,185100,M,Data Scientist,United States,North America,USA
2022,SE,104890,M,Data Scientist,United States,North America,USA
2022,SE,105000,M,Data Engineer,United States,North America,USA
2022,SE,80000,M,Data Engineer,United States,North America,USA
2022,MI,76814,M,Machine Learning Engineer,Canada,North America,CAN
2020,SE,117104,L,Machine Learning Engineer,Canada,North America,CAN
2022,EX,192037,L,Data Engineer,Canada,North America,CAN
2022,MI,120000,S,Machine Learning Engineer,United States,North America,USA
2022,MI,17805,M,Data Analyst,India,Asia,IND
2022,MI,30523,L,Data Scientist,India,Asia,IND
2022,MI,55685,L,Machine Learning Engineer,Portugal,Europe,PRT
2022,EN,17805,M,Data Scientist,India,Asia,IND
2022,MI,75000,L,Machine Learning Engineer,"Bolivia, Plurinational State of",South America,BOL
2022,MI,157000,L,Data Scientist,United States,North America,USA
2022,MI,69133,L,Data Analyst,Canada,North America,CAN
2022,EN,65000,S,Data Engineer,United States,North America,USA
2022,SE,68293,S,Machine Learning Engineer,Ireland,Europe,IRL
2021,MI,109000,L,Data Scientist,United States,North America,USA
2022,MI,67597,M,Data Scientist,Canada,North America,CAN
2022,EN,10000,M,Data Engineer,Portugal,Europe,PRT
2022,MI,20000,S,Data Analyst,Greece,Europe,GRC
2021,SE,102839,L,Data Engineer,Slovenia,Europe,SVN
2022,SE,200000,M,Data Engineer,Malaysia,Asia,MYS
2022,EN,51081,L,Data Scientist,Canada,North America,CAN
2022,MI,78000,M,Data Scientist,United States,North America,USA
2022,SE,135000,M,Data Engineer,United States,North America,USA
2022,SE,115000,M,Data Engineer,United States,North America,USA
2022,MI,83864,L,Machine Learning Engineer,Australia,Oceania,AUS
2022,EN,40000,L,Data Scientist,Japan,Asia,JPN
2022,MI,31520,S,Data Engineer,Estonia,Europe,EST
2022,SE,59888,L,Machine Learning Engineer,Netherlands,Europe,NLD
2020,EN,54742,L,Data Engineer,Pakistan,Asia,PAK
2022,SE,89306,L,Data Scientist,France,Europe,FRA
2022,EN,83171,M,Data Scientist,Australia,Oceania,AUS
2022,SE,165000,M,Data Scientist,United States,North America,USA
2022,MI,153000,M,Machine Learning Engineer,United States,North America,USA
